id,title,channel,url,published_date,description,language,view_count,like_count,dislike_count,comment_count,relevance,data_skills,skills
y4eIJlVvK40,What is special about Consulting Presentations? | Consulting Presentation Tips,Firm Learning,https://youtube.com/watch?v=y4eIJlVvK40,2021-05-01T21:16:24Z,"Management consulting presentations are considered as some of the best presentations. Though what is special about consulting presentations? In this video, I ...",en,15481,534,14,108,8.0,Presentation,Blockchain; Brand Management; Communication; Cryptocurrency; Facebook; Instagram; LinkedIn; Links; Management Consulting; Microsoft Access; Microsoft PowerPoint; Negotiation; Newsletters; Presentation; Research; Social Media; Template; TikTok; Training; Video; Writing
yGkjV-99daY,Data Science TSF Task on Prediction using Unsupervised Machine Learning,Aditya Raj,https://youtube.com/watch?v=yGkjV-99daY,2021-08-14T15:07:59Z,Learn how to predict the optimum number of clusters and represent it visually from the given 'Iris' dataset below. https://bit.ly/3kXTdox.,en-IN,5,,,0,27.0,Unsupervised Machine Learning,Data Science; Dataset; Supervised Machine Learning; Unsupervised Machine Learning
yHfRQwOkhJY,MACHINE LEARNING algorithms a junior data scientist should learn (Deep Learning is not on the list),Tomi Mester - Data36,https://youtube.com/watch?v=yHfRQwOkhJY,2020-10-16T21:53:51Z,I get way too many questions from aspiring data scientists regarding machine learning. Like what parts of machine learning learning they should learn more ...,en,336,30,0,6,47.0,Deep Learning,Classification; Clustering; Data Science; Decision Tree; Deep Learning; Linear Regression; Links; Machine Learning Algorithm; Microsoft Access; Newsletters; Nonlinear Regression; NumPy; Polynomial Regression; Python; Random Forest; Regression; Twitter
yKSJhUfQpaM,Analysis of Company Financial Statements - learn Financial Modeling &amp; Analysis,Luisa Emilia,https://youtube.com/watch?v=yKSJhUfQpaM,2021-08-11T08:02:48Z,link to this course ...,,2,0,0,1,42.0,Financial Statements,Accounting; Analytical; Decision Making; Finance; Financial Modelling; Financial Statement; Financial Statement Analysis; Interpreter; Trade
yLtPpJSqeGY,Data Science With R Full Course | Learn Data Science With R In 6 Hours | Data Science | Simplilearn,Simplilearn,https://youtube.com/watch?v=yLtPpJSqeGY,2021-03-09T15:51:24Z,"In this video on Data Science with R full course, you will learn data science with R in 6 hours. You will understand data science and the packages in R. We will ...",en,6990,273,1,14,44.0,R,Algorithm; Android; C++; Clustering; Collaboration; Computing; Data Analysis; Data Cleansing; Data Manipulation; Data Science; Data Structure; Decision Tree; Economics; Facebook; Graphics Processing Unit (GPU); Instagram; Java; Linear Regression; LinkedIn; Logistic Regression; Logistics; Machine Learning; Nonlinear Regression; Programming Language; Python; R; Random Forest; Regression; Support Vector Machine (SVM); Telegram; Time Series Analysis; Twitter; Video; Youtube; iOS
yNy8fvT0ppI,ML BHP prediction in Volve - Data Cleaning and preparation,Orkahub Energy,https://youtube.com/watch?v=yNy8fvT0ppI,2021-03-06T00:36:14Z,,,164,5,0,0,15.0,Data Cleansing,Data Cleansing
yP3IsBnOrwc,AWS | How to start learning Amazon Web Services? | Cloud Computing In Telugu | Amazon Web Services,Cloud computing in telugu,https://youtube.com/watch?v=yP3IsBnOrwc,2021-08-18T07:53:39Z,AWS | How to start learning Amazon Web Services? | Cloud Computing In Telugu | Amazon Web Services Amazon Web Services(AWS) is a Comprehensive ...,te,2020,97,0,28,47.0,Cloud Technologies,Amazon Web Service (AWS); Cloud Computing; Computing Platform; Computing Technology; Telugu
yPWoVqf1igs,For Intermediate 61: Scikit-learn 58:Supervised Learning 36: Project: Mushroom Classifier,learndataa,https://youtube.com/watch?v=yPWoVqf1igs,2021-03-27T04:48:14Z,The video discusses a machine learning project to build a Mushroom Classifier using real world data. The models used are mostly linear models in Scikit-learn ...,,264,5,0,2,29.0,Supervised Machine Learning,Azure Machine Learning; Computer Science; Correlation; Database; Dataset; Github; Heat Map; Jupyter Notebook; Objective-C; Perceptron; Python; Scikit-learn; Supervised Learning; Training; Unsupervised Learning; Variable; Video
yRA4eAmb6K0,Power BI tutorial | Data Visualizations -  Decomposition Tree,Learn at Knowstar,https://youtube.com/watch?v=yRA4eAmb6K0,2021-05-25T16:56:03Z,"In this Power BI tutorial, we discuss about the Decomposition Tree Data Visualization. Please do not forget to like, subscribe and share. For enrolling and ...",en,128,5,0,0,18.0,Visualizations,Business Intelligence (BI); Data Visualization; Email; Facebook; LinkedIn; Microsoft Power BI; Tree; Visualization
yRZre9JW6Mk,Java Tutorial for Beginners - Hindi,Neat Roots,https://youtube.com/watch?v=yRZre9JW6Mk,2021-04-01T12:00:31Z,"In this Video, You will learn complete Java from Basic to Expert Level in easy and Simple Steps in Desi Language. ( This Java Tutorial for Beginners - Java ...",hi,35721,1538,30,206,45.0,Java,Android; Facebook; Hindi; History; Instagram; IntelliJ IDEA; Java Virtual Machine (JVM); Programming; Robot; Social Media; Software Development Kit (SDK); Twitter; Variable; Video; Youtube
yTY0-VecN-Q,19. Intro to Cloud Firestore &amp; Document Databases (Lesson 05 - NoSQL Databases Cloud Firestore),eLearning Education,https://youtube.com/watch?v=yTY0-VecN-Q,2020-11-14T19:39:48Z,19. Intro to Cloud Firestore & Document Databases with Exam Practice - eLearning Education Lesson 05 - NoSQL Databases Cloud Firestore eLearning ...,en,176,0,0,2,46.0,NOSQL,Analytical; Apache Ant; Apache Hadoop; Apache Spark; Azure Machine Learning; Cloud Application; Cloud Computing; Data Analysis; Data Architecture; Data Engineering; Data Management; Data Pipeline; Database Design; Database System; English; Feature Engineering; Google BigQuery; Google Cloud Platform (GCP); Gradient Descent; NoSQL; Platform; Processing; Relational Database; Reporting; Storage System; Structured Query Language (SQL); Supervised Learning; Table; Unsupervised Learning; Virtual Machine; Visualization; Youtube; jQuery
yXTDslxVfdM,"Graph Theory with Python, Part 0 | What You&#39;ll Learn and what Python Background is Needed",David Amos,https://youtube.com/watch?v=yXTDslxVfdM,2021-02-28T02:15:11Z,Graph theory is a deep and beautiful branch of Mathematics and was one of my absolute favorite math topics as an undergraduate and graduate student. Python ...,en-US,1708,98,1,13,7.0,Graph Theory,Algebra; Computer Programming; Github; Graph Theory; Links; Mathematics; Newsletters; Programming Language; Python; R; Twitter; Video
ybAY-q4-d9Q,How I switched to DevOps and Cloud,Cloud Advocate,https://youtube.com/watch?v=ybAY-q4-d9Q,2021-04-01T03:41:07Z,"I have explained all about my IT career, different companies I have worked in, their salary and technologies that I have learnt. ---------- PLEASE SUBSCRIBE ...",en-US,571773,17306,288,1499,46.0,Cloud Technologies,DevOps; Facebook; Google Cloud Platform (GCP); Information Technology (IT); Instagram; Twitter
ylhwP6wFEag,Your Third Data Science Class -  Data Cleaning and Preprocessing 1,Kindson The Tech Pro,https://youtube.com/watch?v=ylhwP6wFEag,2021-09-23T04:00:30Z,This is the third in the series of classes designed as a begineer Data Science Course for programmers and newbies who would like to delve into Data Science.,en,248,18,0,4,2.0,Data Cleansing,Analysis; Blogging; C; Data Acquisition; Data Cleansing; Data Science; Data Visualization; Decision Theory; Facebook; Instagram; Linear Programming; LinkedIn; Logistics; Machine Learning; Missing Data; Play; Python; R; Regression; Twitter; Video; Visualization; Youtube
ymf_yYKahos,Automated Machine Learning inside MySQL with MindsDB AI-Tables (updated),MindsDB,https://youtube.com/watch?v=ymf_yYKahos,2020-11-30T21:50:35Z,"Did you know you can build, train, test & query Machine Learning models using standard SQL queries within MySQL database? Even without any data science ...",en,2314,38,0,2,35.0,Data Preparation,Artificial Intelligence (AI); Automated Machine Learning; Data Science; Database; Github; MySQL; Structured Query Language (SQL); Table; jQuery
ymlp2tqPriI,[Tagalog] Statistics - Levels of Measurement,Learn With Mayora,https://youtube.com/watch?v=ymlp2tqPriI,2020-10-06T00:15:09Z,"Let's discuss the four measurement scales: nominal, ordinal, interval, and ratio! How are they different? Watch this video to learn more! Facebook page: ...",,3118,88,0,19,48.0,Statistics,Facebook; Sales; Statistics; Video
ywCFac5Gch0,Warren Buffett and the Interpretation of Financial Statements by Mary Buffett FULL AUDIOBOOK!,Hightower Investing and History Network,https://youtube.com/watch?v=ywCFac5Gch0,2020-11-26T02:02:08Z,Warren Buffett and the Interpretation of Financial Statements: The Search for the Company with a Durable Competitive Advantage bu Mary Buffett and David ...,,187002,3433,132,206,18.0,Financial Statements,Balance Sheet; Financial Statement; Income Statement; Investment; Research and Development (R&D)
yyESl6CUvBs,Databricks - Easy SQL Analytics Visualizations,Mauricio Lelis,https://youtube.com/watch?v=yyESl6CUvBs,2021-02-07T12:19:06Z,Learn more about Databricks: https://databricks.com/blog/,,33,2,0,0,39.0,Visualizations,Analytical; Blogging; Databricks; Structured Query Language (SQL); Visualization
yzeVMecydCE,Complete Guide to Open Source - How to Contribute,freeCodeCamp.org,https://youtube.com/watch?v=yzeVMecydCE,2020-10-07T17:04:10Z,"Learn why and how to contribute to open source software. You will learn about how to find projects to contribute to, how to make issues and PRs, how to make ...",en,125305,6179,56,370,25.0,Github,C; Continuous Integration (CI); Free Hand; Git; Github; News; Programming; Public Relations (PR); Trello; Video; Youtube
z-bljNkXbZs,Apache MXNet 2.0: Bridging Deep Learning and Machine Learning,Apache MXNet,https://youtube.com/watch?v=z-bljNkXbZs,2021-02-08T17:00:20Z,"Sheng Zha, Senior Applied Scientist @ AWS Deep learning community has largely evolved independently from the prior community of data science and ...",en,342,11,0,1,27.0,APACHE,Amazon Web Service (AWS); Apache; Application Programming Interface (API); Array; Data Science; Deep Learning; Differentiation; Graphics Processing Unit (GPU); Machine Learning; NumPy
z3DySG5BIy8,GitHub Tutorial for BEGINNERS with an ACTUAL Project ❤️ || LEARN Git &amp; GitHub in ONE Video 🔥,Desi Coder,https://youtube.com/watch?v=z3DySG5BIy8,2021-01-29T12:30:13Z,Install Git: https://git-scm.com/downloads ============================================== Instagram: https://www.instagram.com/desicoder_/ Discord: ...,hi,200,20,1,14,33.0,Github,Facebook; Git; Github; Instagram; Rally; Slack; Software Engineering; Telegram; Twitter; Video
zAtvNGah64s,Data Munging to Wrangling - 7 Steps to Mastering Data Preparation for Data Science - Natasha Balac,PASStv,https://youtube.com/watch?v=zAtvNGah64s,2021-02-16T16:00:31Z,"Data is at the heart of all Artificial Intelligence (AI) systems. Data is crucial in training, testing, validating, and evaluating machine learning algorithms. As the ...",,72,5,0,,12.0,Data Preparation,Artificial Intelligence (AI); Azure Machine Learning; Big Data Tool; Cloud Computing; Data Cleansing; Data Preparation; Data Science; Machine Learning Algorithm; Testing; Training
zDkrEQw9oFw,"ETL: Extract, Transform, and Load -- Syncing Up Data Across Multiple Databases",The m-Power Platform,https://youtube.com/watch?v=zDkrEQw9oFw,2020-10-12T22:36:51Z,"This video explains how to create an ETL process, allowing you to report over data from two separate databases.",,302,1,0,0,4.0,Extract Transform Load (ETL),Database; Extract Transform Load (ETL); Transformer; Video
zHqdbsjWIwQ,WHAT IS DATABASE MANAGEMENT SYSTEM| DBMS |COMPUTER BASICS TUTORIAL FOR STUDENTS OF CBSE/STATE BOARD,Nimmy Vincent,https://youtube.com/watch?v=zHqdbsjWIwQ,2020-11-30T04:53:46Z,A short video on Database Management System (DBMS). This tutorial video is really helpful for the students of grade 6 to 12 based on CBSE/ ICSE / Kerala ...,,82,9,0,1,10.0,Database Management System (DBMS),Database Management System; Gradle; Rally; Video
zJcxs7RaMbE,How to Create Your First dashboard Power BI in Telugu (2/50),Analytics with Nags,https://youtube.com/watch?v=zJcxs7RaMbE,2020-12-31T17:30:37Z,"Power BI Telugu Tutorials, Power bi in Telugu Microsoft Power BI Desktop from Official Microsoft Download Center for creating reports/dashboards , This video ...",te,8112,151,2,39,50.0,Dashboard,Analysis; Analytical; Business Intelligence (BI); Chart; Consulting; Dashboard; Database; E Charts; Extract Transform Load (ETL); Microsoft Power BI; SQL Server Integration Services (SSIS); Structured Query Language (SQL); Tamil; Telugu; Video; jQuery
zRVc78XKr34,Power BI Dashboard from beginners to advanced | power bi dashboard in hindi | power bi in hindi,Gyan On Tube,https://youtube.com/watch?v=zRVc78XKr34,2021-02-09T15:00:17Z,Lets learn Power BI Dashboard step by step. this video will teach you how we can prepare power bi dashboard from beginner to advanced. we will learn ...,hi,10480,369,2,102,23.0,Dashboard,Array; Business Intelligence (BI); Dashboard; Facebook; Golang; Graph; Hindi; Instagram; Microsoft Excel; Microsoft Power BI; Pivot Table; Text Box; Twitter; Video
zTCd68CA6o8,Binary logistic regression using Stata syntax (March 2021),Mike Crowson,https://youtube.com/watch?v=zTCd68CA6o8,2021-03-24T20:14:28Z,"This video walks you through steps for performing binary logistic regression. In particular, I review code written into a do-file for generating results associated ...",en,2101,48,0,2,19.0,Regressions,Logistic Regression; Logistics; Microsoft PowerPoint; Regression; STATA; Statistics; Syntax; Video
zVzNwtvjwyA,Javascript for Beginners in Hindi | Learn Javascript in 100 minutes | Great Learning,Great Learning,https://youtube.com/watch?v=zVzNwtvjwyA,2021-03-03T13:31:24Z,"Looking for a career upgrade & a better salary? We can help, Choose from our no 1 ranked top programmes. 25k+ career transitions with 400 + top corporate ...",en-IN,23302,615,32,49,26.0,JavaScript,Array; Artificial Intelligence (AI); Big Data Analysis; Big Data Analytics; Cybersecurity; Data Science; Dataset; Decision Making; Hindi; History; JavaScript; Machine Learning; Management; Microsoft Access; Programming Language; R; Software Development; Variable; Video; Web Development
zcziclngNmY,Database Management System | Class 10 | Lecture 2 | Information Technology 402 | Byte Learning,byte,https://youtube.com/watch?v=zcziclngNmY,2021-02-11T03:16:24Z,"class10it402unit3databasemanagementsystem #unit3databasemanagementsystem #DBMS #unit3database To download notes, click here NOW: ...",hi,1897,97,2,17,32.0,Database Management System (DBMS),Data Definition Language (DDL); Database Management System; Design; Editing; Information Technology (IT); Innovation; Instagram; Java; Learning to Learn; Microsoft; Microsoft Access; Operating System; Oracle; Platform; Relational Database Management System (RDSMS); Sorting; Structured Query Language (SQL); Table; Telegram; Video; Windows; Youtube; jQuery
zfTAi4CVhps,Advantages and Disadvantages of Unsupervised Learning | Machine Learning | Data Science,Data Science World,https://youtube.com/watch?v=zfTAi4CVhps,2021-09-19T17:00:41Z,"Unsupervised Learning is a machine learning technique in which the users do not need to supervise the model. Instead, it allows the model to work on its own to ...",en,5,0,0,0,42.0,Unsupervised Machine Learning,Azure Machine Learning; Big Data; Data Analysis; Data Science; Deep Learning; Facebook; Graph; Information Threat; Jupyter Notebook; Keras; Machine Learning Algorithm; Matplotlib; Microsoft Excel; Naïve Bayes; Nonlinear Regression; Pandas; Programming Language; Python; R; Regression; Regression Analysis; Reinforcement Learning; Scikit-learn; Semi-supervised Machine Learning; Simple Linear Regression; Statistics; Supervised Learning; Supervised Machine Learning; Unsupervised Learning; Unsupervised Machine Learning; Video; Web Development; Youtube
